id,date,store_nbr,family,sales,onpromotion
979413,2014-07-05,4,CELEBRATION,20.0,0
979414,2014-07-05,4,CLEANING,1112.0,3
979415,2014-07-05,4,DAIRY,920.0,2
979416,2014-07-05,4,DELI,246.673,0
979417,2014-07-05,4,EGGS,194.0,0
979418,2014-07-05,4,FROZEN FOODS,227.08301,1
979419,2014-07-05,4,GROCERY I,3723.0,7
979420,2014-07-05,4,GROCERY II,21.0,0
979421,2014-07-05,4,HARDWARE,1.0,0
979422,2014-07-05,4,HOME AND KITCHEN I,10.0,0
979423,2014-07-05,4,HOME AND KITCHEN II,4.0,0
979424,2014-07-05,4,HOME APPLIANCES,0.0,0
979425,2014-07-05,4,HOME CARE,336.0,1
979426,2014-07-05,4,LADIESWEAR,54.0,0
979427,2014-07-05,4,LAWN AND GARDEN,16.0,0
979428,2014-07-05,4,LINGERIE,9.0,0
979429,2014-07-05,4,"LIQUOR,WINE,BEER",192.0,0
979430,2014-07-05,4,MAGAZINES,0.0,0
979431,2014-07-05,4,MEATS,428.36,0
979432,2014-07-05,4,PERSONAL CARE,323.0,0
979433,2014-07-05,4,PET SUPPLIES,16.0,0
979434,2014-07-05,4,PLAYERS AND ELECTRONICS,11.0,0
979435,2014-07-05,4,POULTRY,618.4,0
979436,2014-07-05,4,PREPARED FOODS,173.198,1
979437,2014-07-05,4,PRODUCE,2651.171,2
979438,2014-07-05,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
979439,2014-07-05,4,SEAFOOD,37.022,0
979770,2014-07-05,5,AUTOMOTIVE,11.0,0
979771,2014-07-05,5,BABY CARE,0.0,0
979772,2014-07-05,5,BEAUTY,6.0,0
979773,2014-07-05,5,BEVERAGES,3002.0,4
979774,2014-07-05,5,BOOKS,0.0,0
979775,2014-07-05,5,BREAD/BAKERY,541.605,0
979776,2014-07-05,5,CELEBRATION,30.0,0
979777,2014-07-05,5,CLEANING,1579.0,2
979778,2014-07-05,5,DAIRY,798.0,1
979779,2014-07-05,5,DELI,349.885,2
979780,2014-07-05,5,EGGS,173.0,0
979781,2014-07-05,5,FROZEN FOODS,160.0,1
979782,2014-07-05,5,GROCERY I,4696.0,5
979783,2014-07-05,5,GROCERY II,21.0,0
979784,2014-07-05,5,HARDWARE,3.0,0
979785,2014-07-05,5,HOME AND KITCHEN I,12.0,0
979786,2014-07-05,5,HOME AND KITCHEN II,23.0,0
979787,2014-07-05,5,HOME APPLIANCES,3.0,0
979788,2014-07-05,5,HOME CARE,419.0,1
979789,2014-07-05,5,LADIESWEAR,26.0,0
979790,2014-07-05,5,LAWN AND GARDEN,3.0,0
979791,2014-07-05,5,LINGERIE,43.0,0
979792,2014-07-05,5,"LIQUOR,WINE,BEER",89.0,0
979793,2014-07-05,5,MAGAZINES,1.0,0
979794,2014-07-05,5,MEATS,465.228,0
979795,2014-07-05,5,PERSONAL CARE,447.0,0
979796,2014-07-05,5,PET SUPPLIES,4.0,0
979797,2014-07-05,5,PLAYERS AND ELECTRONICS,6.0,0
979798,2014-07-05,5,POULTRY,380.523,0
979799,2014-07-05,5,PREPARED FOODS,126.889,0
979800,2014-07-05,5,PRODUCE,2220.844,4
979801,2014-07-05,5,SCHOOL AND OFFICE SUPPLIES,1.0,0
979802,2014-07-05,5,SEAFOOD,18.09,0
980100,2014-07-06,1,AUTOMOTIVE,1.0,0
980101,2014-07-06,1,BABY CARE,0.0,0
980102,2014-07-06,1,BEAUTY,0.0,0
980103,2014-07-06,1,BEVERAGES,903.0,2
980104,2014-07-06,1,BOOKS,0.0,0
980105,2014-07-06,1,BREAD/BAKERY,126.276,0
980106,2014-07-06,1,CELEBRATION,1.0,0
980107,2014-07-06,1,CLEANING,287.0,2
980108,2014-07-06,1,DAIRY,322.0,0
980109,2014-07-06,1,DELI,43.569,0
980110,2014-07-06,1,EGGS,83.0,0
980111,2014-07-06,1,FROZEN FOODS,58.0,1
980112,2014-07-06,1,GROCERY I,991.0,1
980113,2014-07-06,1,GROCERY II,5.0,0
980114,2014-07-06,1,HARDWARE,1.0,0
980115,2014-07-06,1,HOME AND KITCHEN I,11.0,0
980116,2014-07-06,1,HOME AND KITCHEN II,2.0,0
980117,2014-07-06,1,HOME APPLIANCES,0.0,0
980118,2014-07-06,1,HOME CARE,72.0,1
980119,2014-07-06,1,LADIESWEAR,13.0,0
980120,2014-07-06,1,LAWN AND GARDEN,5.0,0
980121,2014-07-06,1,LINGERIE,3.0,0
980122,2014-07-06,1,"LIQUOR,WINE,BEER",0.0,0
980123,2014-07-06,1,MAGAZINES,0.0,0
980124,2014-07-06,1,MEATS,112.159996,0
980125,2014-07-06,1,PERSONAL CARE,65.0,0
980126,2014-07-06,1,PET SUPPLIES,6.0,0
980127,2014-07-06,1,PLAYERS AND ELECTRONICS,4.0,0
980128,2014-07-06,1,POULTRY,147.318,0
980129,2014-07-06,1,PREPARED FOODS,32.277,0
980130,2014-07-06,1,PRODUCE,1119.066,0
980131,2014-07-06,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
980132,2014-07-06,1,SEAFOOD,15.667,0
980463,2014-07-06,2,AUTOMOTIVE,11.0,0
980464,2014-07-06,2,BABY CARE,0.0,0
980465,2014-07-06,2,BEAUTY,4.0,0
980466,2014-07-06,2,BEVERAGES,4439.0,0
980467,2014-07-06,2,BOOKS,0.0,0
980468,2014-07-06,2,BREAD/BAKERY,506.15,0
980469,2014-07-06,2,CELEBRATION,14.0,0
980470,2014-07-06,2,CLEANING,1564.0,2
980471,2014-07-06,2,DAIRY,1142.0,1
980472,2014-07-06,2,DELI,259.687,1
980473,2014-07-06,2,EGGS,309.0,1
980474,2014-07-06,2,FROZEN FOODS,189.0,0
980475,2014-07-06,2,GROCERY I,4953.0,7
980476,2014-07-06,2,GROCERY II,17.0,0
980477,2014-07-06,2,HARDWARE,4.0,0
980478,2014-07-06,2,HOME AND KITCHEN I,20.0,0
980479,2014-07-06,2,HOME AND KITCHEN II,14.0,0
980480,2014-07-06,2,HOME APPLIANCES,0.0,0
980481,2014-07-06,2,HOME CARE,448.0,1
980482,2014-07-06,2,LADIESWEAR,50.0,0
980483,2014-07-06,2,LAWN AND GARDEN,8.0,0
980484,2014-07-06,2,LINGERIE,9.0,0
980485,2014-07-06,2,"LIQUOR,WINE,BEER",0.0,0
980486,2014-07-06,2,MAGAZINES,0.0,0
980487,2014-07-06,2,MEATS,502.823,0
980488,2014-07-06,2,PERSONAL CARE,438.0,0
980489,2014-07-06,2,PET SUPPLIES,12.0,0
980490,2014-07-06,2,PLAYERS AND ELECTRONICS,8.0,0
980491,2014-07-06,2,POULTRY,755.853,0
980492,2014-07-06,2,PREPARED FOODS,176.607,0
980493,2014-07-06,2,PRODUCE,3370.823,0
980494,2014-07-06,2,SCHOOL AND OFFICE SUPPLIES,1.0,0
980495,2014-07-06,2,SEAFOOD,48.835,0
980826,2014-07-06,3,AUTOMOTIVE,16.0,0
980827,2014-07-06,3,BABY CARE,0.0,0
980828,2014-07-06,3,BEAUTY,14.0,0
980829,2014-07-06,3,BEVERAGES,10579.0,3
980830,2014-07-06,3,BOOKS,0.0,0
980831,2014-07-06,3,BREAD/BAKERY,1324.253,0
980832,2014-07-06,3,CELEBRATION,32.0,0
980833,2014-07-06,3,CLEANING,3156.0,2
980834,2014-07-06,3,DAIRY,2662.0,1
980835,2014-07-06,3,DELI,532.123,3
980836,2014-07-06,3,EGGS,750.0,0
980837,2014-07-06,3,FROZEN FOODS,514.438,1
980838,2014-07-06,3,GROCERY I,10634.0,9
980839,2014-07-06,3,GROCERY II,64.0,0
980840,2014-07-06,3,HARDWARE,6.0,0
980841,2014-07-06,3,HOME AND KITCHEN I,113.0,0
980842,2014-07-06,3,HOME AND KITCHEN II,32.0,0
980843,2014-07-06,3,HOME APPLIANCES,5.0,0
980844,2014-07-06,3,HOME CARE,907.0,1
980845,2014-07-06,3,LADIESWEAR,129.0,0
980846,2014-07-06,3,LAWN AND GARDEN,20.0,0
980847,2014-07-06,3,LINGERIE,29.0,0
980848,2014-07-06,3,"LIQUOR,WINE,BEER",0.0,0
980849,2014-07-06,3,MAGAZINES,1.0,0
980850,2014-07-06,3,MEATS,1106.984,2
980851,2014-07-06,3,PERSONAL CARE,920.0,0
980852,2014-07-06,3,PET SUPPLIES,31.0,0
980853,2014-07-06,3,PLAYERS AND ELECTRONICS,50.0,0
980854,2014-07-06,3,POULTRY,1874.019,0
980855,2014-07-06,3,PREPARED FOODS,476.842,0
980856,2014-07-06,3,PRODUCE,10151.323,0
980857,2014-07-06,3,SCHOOL AND OFFICE SUPPLIES,2.0,0
980858,2014-07-06,3,SEAFOOD,157.574,1
981189,2014-07-06,4,AUTOMOTIVE,6.0,0
981190,2014-07-06,4,BABY CARE,0.0,0
981191,2014-07-06,4,BEAUTY,7.0,0
981192,2014-07-06,4,BEVERAGES,4208.0,9
981193,2014-07-06,4,BOOKS,0.0,0
981194,2014-07-06,4,BREAD/BAKERY,503.44598,0
981195,2014-07-06,4,CELEBRATION,6.0,0
981196,2014-07-06,4,CLEANING,1362.0,3
981197,2014-07-06,4,DAIRY,1237.0,1
981198,2014-07-06,4,DELI,333.112,0
981199,2014-07-06,4,EGGS,305.0,0
981200,2014-07-06,4,FROZEN FOODS,223.0,0
981201,2014-07-06,4,GROCERY I,5285.0,6
981202,2014-07-06,4,GROCERY II,36.0,0
981203,2014-07-06,4,HARDWARE,0.0,0
981204,2014-07-06,4,HOME AND KITCHEN I,20.0,0
981205,2014-07-06,4,HOME AND KITCHEN II,7.0,0
981206,2014-07-06,4,HOME APPLIANCES,0.0,0
981207,2014-07-06,4,HOME CARE,442.0,1
981208,2014-07-06,4,LADIESWEAR,58.0,0
981209,2014-07-06,4,LAWN AND GARDEN,18.0,0
981210,2014-07-06,4,LINGERIE,5.0,0
981211,2014-07-06,4,"LIQUOR,WINE,BEER",0.0,0
981212,2014-07-06,4,MAGAZINES,0.0,0
981213,2014-07-06,4,MEATS,541.99,0
981214,2014-07-06,4,PERSONAL CARE,452.0,0
981215,2014-07-06,4,PET SUPPLIES,9.0,0
981216,2014-07-06,4,PLAYERS AND ELECTRONICS,10.0,0
981217,2014-07-06,4,POULTRY,799.971,1
981218,2014-07-06,4,PREPARED FOODS,226.125,0
981219,2014-07-06,4,PRODUCE,3725.949,0
981220,2014-07-06,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
981221,2014-07-06,4,SEAFOOD,64.288,0
981552,2014-07-06,5,AUTOMOTIVE,10.0,0
981553,2014-07-06,5,BABY CARE,0.0,0
981554,2014-07-06,5,BEAUTY,7.0,0
981555,2014-07-06,5,BEVERAGES,3401.0,4
981556,2014-07-06,5,BOOKS,0.0,0
981557,2014-07-06,5,BREAD/BAKERY,563.982,3
981558,2014-07-06,5,CELEBRATION,19.0,0
981559,2014-07-06,5,CLEANING,1670.0,2
981560,2014-07-06,5,DAIRY,948.0,3
981561,2014-07-06,5,DELI,472.371,0
981562,2014-07-06,5,EGGS,205.0,1
981563,2014-07-06,5,FROZEN FOODS,135.966,1
981564,2014-07-06,5,GROCERY I,4977.0,13
981565,2014-07-06,5,GROCERY II,17.0,0
981566,2014-07-06,5,HARDWARE,0.0,0
981567,2014-07-06,5,HOME AND KITCHEN I,24.0,0
981568,2014-07-06,5,HOME AND KITCHEN II,38.0,0
981569,2014-07-06,5,HOME APPLIANCES,0.0,0
981570,2014-07-06,5,HOME CARE,476.0,1
981571,2014-07-06,5,LADIESWEAR,44.0,0
981572,2014-07-06,5,LAWN AND GARDEN,1.0,0
981573,2014-07-06,5,LINGERIE,39.0,0
981574,2014-07-06,5,"LIQUOR,WINE,BEER",0.0,0
981575,2014-07-06,5,MAGAZINES,4.0,0
981576,2014-07-06,5,MEATS,428.21,0
981577,2014-07-06,5,PERSONAL CARE,487.0,0
981578,2014-07-06,5,PET SUPPLIES,5.0,0
981579,2014-07-06,5,PLAYERS AND ELECTRONICS,15.0,0
981580,2014-07-06,5,POULTRY,390.072,0
981581,2014-07-06,5,PREPARED FOODS,99.664,0
981582,2014-07-06,5,PRODUCE,2330.647,1
981583,2014-07-06,5,SCHOOL AND OFFICE SUPPLIES,2.0,0
981584,2014-07-06,5,SEAFOOD,19.31,0
981882,2014-07-07,1,AUTOMOTIVE,2.0,0
981883,2014-07-07,1,BABY CARE,0.0,0
981884,2014-07-07,1,BEAUTY,4.0,0
981885,2014-07-07,1,BEVERAGES,2161.0,2
981886,2014-07-07,1,BOOKS,0.0,0
981887,2014-07-07,1,BREAD/BAKERY,324.323,0
981888,2014-07-07,1,CELEBRATION,5.0,0
981889,2014-07-07,1,CLEANING,689.0,1
981890,2014-07-07,1,DAIRY,738.0,1
981891,2014-07-07,1,DELI,121.466,1
981892,2014-07-07,1,EGGS,162.0,0
981893,2014-07-07,1,FROZEN FOODS,87.0,0
981894,2014-07-07,1,GROCERY I,2383.0,2
981895,2014-07-07,1,GROCERY II,33.0,0
981896,2014-07-07,1,HARDWARE,0.0,0
981897,2014-07-07,1,HOME AND KITCHEN I,8.0,0
981898,2014-07-07,1,HOME AND KITCHEN II,7.0,0
981899,2014-07-07,1,HOME APPLIANCES,0.0,0
981900,2014-07-07,1,HOME CARE,195.0,1
981901,2014-07-07,1,LADIESWEAR,32.0,0
981902,2014-07-07,1,LAWN AND GARDEN,10.0,0
981903,2014-07-07,1,LINGERIE,12.0,0
981904,2014-07-07,1,"LIQUOR,WINE,BEER",65.0,0
981905,2014-07-07,1,MAGAZINES,0.0,0
981906,2014-07-07,1,MEATS,254.55301,0
981907,2014-07-07,1,PERSONAL CARE,152.0,0
981908,2014-07-07,1,PET SUPPLIES,5.0,0
981909,2014-07-07,1,PLAYERS AND ELECTRONICS,6.0,0
981910,2014-07-07,1,POULTRY,334.038,0
981911,2014-07-07,1,PREPARED FOODS,100.048004,0
981912,2014-07-07,1,PRODUCE,2247.134,0
981913,2014-07-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
981914,2014-07-07,1,SEAFOOD,30.783,0
982245,2014-07-07,2,AUTOMOTIVE,4.0,0
982246,2014-07-07,2,BABY CARE,0.0,0
982247,2014-07-07,2,BEAUTY,0.0,0
982248,2014-07-07,2,BEVERAGES,2474.0,0
982249,2014-07-07,2,BOOKS,0.0,0
982250,2014-07-07,2,BREAD/BAKERY,421.899,0
982251,2014-07-07,2,CELEBRATION,9.0,0
982252,2014-07-07,2,CLEANING,1015.0,1
982253,2014-07-07,2,DAIRY,875.0,0
982254,2014-07-07,2,DELI,223.554,0
982255,2014-07-07,2,EGGS,183.0,0
982256,2014-07-07,2,FROZEN FOODS,112.2,0
982257,2014-07-07,2,GROCERY I,3540.0,2
982258,2014-07-07,2,GROCERY II,22.0,0
982259,2014-07-07,2,HARDWARE,1.0,0
982260,2014-07-07,2,HOME AND KITCHEN I,8.0,0
982261,2014-07-07,2,HOME AND KITCHEN II,5.0,0
982262,2014-07-07,2,HOME APPLIANCES,0.0,0
982263,2014-07-07,2,HOME CARE,253.0,1
982264,2014-07-07,2,LADIESWEAR,29.0,0
982265,2014-07-07,2,LAWN AND GARDEN,0.0,0
982266,2014-07-07,2,LINGERIE,10.0,0
982267,2014-07-07,2,"LIQUOR,WINE,BEER",38.0,0
982268,2014-07-07,2,MAGAZINES,1.0,0
982269,2014-07-07,2,MEATS,474.039,0
982270,2014-07-07,2,PERSONAL CARE,257.0,0
982271,2014-07-07,2,PET SUPPLIES,7.0,0
982272,2014-07-07,2,PLAYERS AND ELECTRONICS,8.0,1
982273,2014-07-07,2,POULTRY,567.783,0
982274,2014-07-07,2,PREPARED FOODS,73.0,0
982275,2014-07-07,2,PRODUCE,2614.682,0
982276,2014-07-07,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
982277,2014-07-07,2,SEAFOOD,41.499,0
982608,2014-07-07,3,AUTOMOTIVE,12.0,0
982609,2014-07-07,3,BABY CARE,0.0,0
982610,2014-07-07,3,BEAUTY,6.0,0
982611,2014-07-07,3,BEVERAGES,6968.0,3
982612,2014-07-07,3,BOOKS,0.0,0
982613,2014-07-07,3,BREAD/BAKERY,1037.659,0
982614,2014-07-07,3,CELEBRATION,34.0,0
982615,2014-07-07,3,CLEANING,2431.0,2
982616,2014-07-07,3,DAIRY,1943.0,1
982617,2014-07-07,3,DELI,328.341,0
982618,2014-07-07,3,EGGS,567.0,0
982619,2014-07-07,3,FROZEN FOODS,329.011,1
982620,2014-07-07,3,GROCERY I,7849.0,7
982621,2014-07-07,3,GROCERY II,53.0,0
982622,2014-07-07,3,HARDWARE,2.0,0
982623,2014-07-07,3,HOME AND KITCHEN I,45.0,0
982624,2014-07-07,3,HOME AND KITCHEN II,13.0,0
982625,2014-07-07,3,HOME APPLIANCES,1.0,0
982626,2014-07-07,3,HOME CARE,519.0,1
982627,2014-07-07,3,LADIESWEAR,31.0,0
982628,2014-07-07,3,LAWN AND GARDEN,5.0,0
982629,2014-07-07,3,LINGERIE,30.0,0
982630,2014-07-07,3,"LIQUOR,WINE,BEER",119.0,0
982631,2014-07-07,3,MAGAZINES,1.0,0
982632,2014-07-07,3,MEATS,696.514,0
982633,2014-07-07,3,PERSONAL CARE,495.0,0
982634,2014-07-07,3,PET SUPPLIES,18.0,0
982635,2014-07-07,3,PLAYERS AND ELECTRONICS,40.0,1
982636,2014-07-07,3,POULTRY,1264.418,0
982637,2014-07-07,3,PREPARED FOODS,420.927,0
982638,2014-07-07,3,PRODUCE,8185.19,1
982639,2014-07-07,3,SCHOOL AND OFFICE SUPPLIES,6.0,0
982640,2014-07-07,3,SEAFOOD,102.555,0
982971,2014-07-07,4,AUTOMOTIVE,1.0,0
982972,2014-07-07,4,BABY CARE,0.0,0
982973,2014-07-07,4,BEAUTY,3.0,0
982974,2014-07-07,4,BEVERAGES,2598.0,2
982975,2014-07-07,4,BOOKS,0.0,0
982976,2014-07-07,4,BREAD/BAKERY,364.28,0
982977,2014-07-07,4,CELEBRATION,17.0,0
982978,2014-07-07,4,CLEANING,843.0,2
982979,2014-07-07,4,DAIRY,861.0,2
982980,2014-07-07,4,DELI,209.47,0
982981,2014-07-07,4,EGGS,178.0,0
982982,2014-07-07,4,FROZEN FOODS,137.0,1
982983,2014-07-07,4,GROCERY I,3327.0,4
982984,2014-07-07,4,GROCERY II,22.0,0
982985,2014-07-07,4,HARDWARE,1.0,0
982986,2014-07-07,4,HOME AND KITCHEN I,11.0,0
982987,2014-07-07,4,HOME AND KITCHEN II,9.0,0
982988,2014-07-07,4,HOME APPLIANCES,0.0,0
982989,2014-07-07,4,HOME CARE,282.0,1
982990,2014-07-07,4,LADIESWEAR,29.0,0
982991,2014-07-07,4,LAWN AND GARDEN,4.0,0
982992,2014-07-07,4,LINGERIE,3.0,0
982993,2014-07-07,4,"LIQUOR,WINE,BEER",35.0,0
982994,2014-07-07,4,MAGAZINES,0.0,0
982995,2014-07-07,4,MEATS,386.906,0
982996,2014-07-07,4,PERSONAL CARE,215.0,0
982997,2014-07-07,4,PET SUPPLIES,7.0,0
982998,2014-07-07,4,PLAYERS AND ELECTRONICS,9.0,0
982999,2014-07-07,4,POULTRY,537.26697,0
983000,2014-07-07,4,PREPARED FOODS,112.084,0
983001,2014-07-07,4,PRODUCE,2423.265,0
983002,2014-07-07,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
983003,2014-07-07,4,SEAFOOD,37.643,0
983334,2014-07-07,5,AUTOMOTIVE,7.0,0
983335,2014-07-07,5,BABY CARE,0.0,0
983336,2014-07-07,5,BEAUTY,9.0,0
983337,2014-07-07,5,BEVERAGES,2405.0,2
983338,2014-07-07,5,BOOKS,0.0,0
983339,2014-07-07,5,BREAD/BAKERY,387.836,0
983340,2014-07-07,5,CELEBRATION,17.0,0
983341,2014-07-07,5,CLEANING,1266.0,3
983342,2014-07-07,5,DAIRY,612.0,0
983343,2014-07-07,5,DELI,260.642,0
983344,2014-07-07,5,EGGS,137.0,0
983345,2014-07-07,5,FROZEN FOODS,134.0,0
983346,2014-07-07,5,GROCERY I,3457.0,3
983347,2014-07-07,5,GROCERY II,29.0,0
983348,2014-07-07,5,HARDWARE,2.0,0
983349,2014-07-07,5,HOME AND KITCHEN I,3.0,0
983350,2014-07-07,5,HOME AND KITCHEN II,16.0,0
983351,2014-07-07,5,HOME APPLIANCES,1.0,0
983352,2014-07-07,5,HOME CARE,328.0,1
983353,2014-07-07,5,LADIESWEAR,18.0,0
983354,2014-07-07,5,LAWN AND GARDEN,1.0,0
983355,2014-07-07,5,LINGERIE,36.0,0
983356,2014-07-07,5,"LIQUOR,WINE,BEER",54.0,0
983357,2014-07-07,5,MAGAZINES,3.0,0
983358,2014-07-07,5,MEATS,260.354,0
983359,2014-07-07,5,PERSONAL CARE,320.0,0
983360,2014-07-07,5,PET SUPPLIES,1.0,0
983361,2014-07-07,5,PLAYERS AND ELECTRONICS,9.0,0
983362,2014-07-07,5,POULTRY,237.885,0
983363,2014-07-07,5,PREPARED FOODS,116.443,0
983364,2014-07-07,5,PRODUCE,1835.478,0
983365,2014-07-07,5,SCHOOL AND OFFICE SUPPLIES,4.0,0
983366,2014-07-07,5,SEAFOOD,10.147,0
983664,2014-07-08,1,AUTOMOTIVE,4.0,0
983665,2014-07-08,1,BABY CARE,0.0,0
983666,2014-07-08,1,BEAUTY,2.0,0
983667,2014-07-08,1,BEVERAGES,1838.0,3
983668,2014-07-08,1,BOOKS,0.0,0
983669,2014-07-08,1,BREAD/BAKERY,342.126,0
983670,2014-07-08,1,CELEBRATION,23.0,0
983671,2014-07-08,1,CLEANING,693.0,2
983672,2014-07-08,1,DAIRY,666.0,1
983673,2014-07-08,1,DELI,91.688,0
983674,2014-07-08,1,EGGS,122.0,0
983675,2014-07-08,1,FROZEN FOODS,84.0,1
983676,2014-07-08,1,GROCERY I,2126.0,2
983677,2014-07-08,1,GROCERY II,15.0,0
983678,2014-07-08,1,HARDWARE,0.0,0
983679,2014-07-08,1,HOME AND KITCHEN I,5.0,0
983680,2014-07-08,1,HOME AND KITCHEN II,9.0,0
983681,2014-07-08,1,HOME APPLIANCES,2.0,0
983682,2014-07-08,1,HOME CARE,192.0,1
983683,2014-07-08,1,LADIESWEAR,26.0,0
983684,2014-07-08,1,LAWN AND GARDEN,11.0,0
983685,2014-07-08,1,LINGERIE,13.0,0
983686,2014-07-08,1,"LIQUOR,WINE,BEER",122.0,0
983687,2014-07-08,1,MAGAZINES,0.0,0
983688,2014-07-08,1,MEATS,241.949,0
983689,2014-07-08,1,PERSONAL CARE,133.0,0
983690,2014-07-08,1,PET SUPPLIES,7.0,0
983691,2014-07-08,1,PLAYERS AND ELECTRONICS,3.0,0
983692,2014-07-08,1,POULTRY,299.02798,0
983693,2014-07-08,1,PREPARED FOODS,85.613,0
983694,2014-07-08,1,PRODUCE,1927.03,0
983695,2014-07-08,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
983696,2014-07-08,1,SEAFOOD,17.169,0
984027,2014-07-08,2,AUTOMOTIVE,6.0,0
984028,2014-07-08,2,BABY CARE,0.0,0
984029,2014-07-08,2,BEAUTY,4.0,0
984030,2014-07-08,2,BEVERAGES,2590.0,1
984031,2014-07-08,2,BOOKS,0.0,0
984032,2014-07-08,2,BREAD/BAKERY,336.188,0
984033,2014-07-08,2,CELEBRATION,4.0,0
984034,2014-07-08,2,CLEANING,831.0,3
984035,2014-07-08,2,DAIRY,803.0,0
984036,2014-07-08,2,DELI,219.223,0
984037,2014-07-08,2,EGGS,142.0,0
984038,2014-07-08,2,FROZEN FOODS,117.254,0
984039,2014-07-08,2,GROCERY I,3005.0,3
984040,2014-07-08,2,GROCERY II,19.0,0
984041,2014-07-08,2,HARDWARE,1.0,0
984042,2014-07-08,2,HOME AND KITCHEN I,7.0,0
984043,2014-07-08,2,HOME AND KITCHEN II,6.0,0
984044,2014-07-08,2,HOME APPLIANCES,0.0,0
984045,2014-07-08,2,HOME CARE,258.0,1
984046,2014-07-08,2,LADIESWEAR,33.0,0
984047,2014-07-08,2,LAWN AND GARDEN,11.0,0
984048,2014-07-08,2,LINGERIE,3.0,0
984049,2014-07-08,2,"LIQUOR,WINE,BEER",57.0,0
984050,2014-07-08,2,MAGAZINES,1.0,0
984051,2014-07-08,2,MEATS,304.487,0
984052,2014-07-08,2,PERSONAL CARE,246.0,0
984053,2014-07-08,2,PET SUPPLIES,4.0,0
984054,2014-07-08,2,PLAYERS AND ELECTRONICS,10.0,0
984055,2014-07-08,2,POULTRY,491.667,0
984056,2014-07-08,2,PREPARED FOODS,65.269,0
984057,2014-07-08,2,PRODUCE,2095.331,0
984058,2014-07-08,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
984059,2014-07-08,2,SEAFOOD,29.629,0
984390,2014-07-08,3,AUTOMOTIVE,6.0,0
984391,2014-07-08,3,BABY CARE,0.0,0
984392,2014-07-08,3,BEAUTY,9.0,0
984393,2014-07-08,3,BEVERAGES,5422.0,2
984394,2014-07-08,3,BOOKS,0.0,0
984395,2014-07-08,3,BREAD/BAKERY,910.406,0
984396,2014-07-08,3,CELEBRATION,16.0,2
984397,2014-07-08,3,CLEANING,1751.0,4
984398,2014-07-08,3,DAIRY,1540.0,1
984399,2014-07-08,3,DELI,295.941,0
984400,2014-07-08,3,EGGS,423.0,0
984401,2014-07-08,3,FROZEN FOODS,275.604,2
984402,2014-07-08,3,GROCERY I,5619.0,5
984403,2014-07-08,3,GROCERY II,48.0,0
984404,2014-07-08,3,HARDWARE,0.0,0
984405,2014-07-08,3,HOME AND KITCHEN I,27.0,0
984406,2014-07-08,3,HOME AND KITCHEN II,9.0,0
984407,2014-07-08,3,HOME APPLIANCES,2.0,0
984408,2014-07-08,3,HOME CARE,445.0,1
984409,2014-07-08,3,LADIESWEAR,33.0,0
984410,2014-07-08,3,LAWN AND GARDEN,28.0,0
984411,2014-07-08,3,LINGERIE,18.0,0
984412,2014-07-08,3,"LIQUOR,WINE,BEER",152.0,0
984413,2014-07-08,3,MAGAZINES,2.0,0
984414,2014-07-08,3,MEATS,527.549,0
984415,2014-07-08,3,PERSONAL CARE,397.0,0
984416,2014-07-08,3,PET SUPPLIES,24.0,0
984417,2014-07-08,3,PLAYERS AND ELECTRONICS,10.0,0
984418,2014-07-08,3,POULTRY,1027.821,0
984419,2014-07-08,3,PREPARED FOODS,254.461,0
984420,2014-07-08,3,PRODUCE,6355.524,0
984421,2014-07-08,3,SCHOOL AND OFFICE SUPPLIES,3.0,0
984422,2014-07-08,3,SEAFOOD,64.419,0
984753,2014-07-08,4,AUTOMOTIVE,2.0,0
984754,2014-07-08,4,BABY CARE,0.0,0
984755,2014-07-08,4,BEAUTY,1.0,0
984756,2014-07-08,4,BEVERAGES,1963.0,4
984757,2014-07-08,4,BOOKS,0.0,0
984758,2014-07-08,4,BREAD/BAKERY,299.783,0
984759,2014-07-08,4,CELEBRATION,16.0,0
984760,2014-07-08,4,CLEANING,757.0,1
984761,2014-07-08,4,DAIRY,658.0,1
984762,2014-07-08,4,DELI,180.302,0
984763,2014-07-08,4,EGGS,130.0,0
984764,2014-07-08,4,FROZEN FOODS,123.568,0
984765,2014-07-08,4,GROCERY I,2677.0,2
984766,2014-07-08,4,GROCERY II,16.0,0
984767,2014-07-08,4,HARDWARE,1.0,0
984768,2014-07-08,4,HOME AND KITCHEN I,9.0,0
984769,2014-07-08,4,HOME AND KITCHEN II,4.0,0
984770,2014-07-08,4,HOME APPLIANCES,0.0,0
984771,2014-07-08,4,HOME CARE,224.0,1
984772,2014-07-08,4,LADIESWEAR,31.0,0
984773,2014-07-08,4,LAWN AND GARDEN,5.0,0
984774,2014-07-08,4,LINGERIE,6.0,0
984775,2014-07-08,4,"LIQUOR,WINE,BEER",47.0,0
984776,2014-07-08,4,MAGAZINES,2.0,0
